name,position,average_appearances,average_clean_sheets,average_goals_conceded,average_tackles,average_tackle_success_percentage,average_last_man_tackles,average_blocked_shots,average_interceptions,average_clearances,average_headed_clearance,average_clearances_off_line,average_recoveries,average_duels_won,average_duels_lost,average_successful_50_50s,average_aerial_battles_won,average_aerial_battles_lost,average_own_goals,average_errors_leading_to_goal,average_assists,average_passes,average_passes_per_match,average_big_chances_created,average_crosses,average_cross_accuracy_percentage,average_through_balls,average_accurate_long_balls,average_yellow_cards,average_fouls,average_offsides,average_goals,average_headed_goals,average_goals_with_right_foot,average_goals_with_left_foot,average_hit_woodwork,average_goals_per_match,average_penalties_scored,average_freekicks_scored,average_shots_on_target,average_shooting_accuracy_percentage,average_big_chances_missed,average_saves,average_penalties_saved,average_punches,average_high_claims,average_catches,average_sweeper_clearances,average_throw_outs,average_goal_kicks
Jonathan Williams ,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordi Gómez ,Midfielder,6.0,0.0,0.0,9.0,78.0,0.0,1.0,6.0,7.0,1.0,0.0,18.0,18.0,14.0,1.0,3.0,4.0,0.0,0.0,0.0,156.0,26.0,0.0,8.0,38.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Manuel Jurado ,Midfielder,27.0,0.0,0.0,37.0,65.0,0.0,8.0,22.0,7.0,2.0,0.0,152.0,129.0,117.0,52.0,3.0,17.0,0.0,0.0,0.0,956.0,35.41,5.0,69.0,23.0,3.0,32.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sullay Kaikai ,Midfielder,1.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,6.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Kamara ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N'Golo Kanté ,Midfielder,37.0,0.0,0.0,175.0,71.0,0.0,3.0,156.0,57.0,27.0,0.0,326.0,277.0,217.0,47.0,38.0,57.0,0.0,0.0,4.0,1449.0,39.16,4.0,17.0,29.0,7.0,63.0,3.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi Khazri ,Midfielder,14.0,0.0,0.0,27.0,85.0,0.0,12.0,14.0,8.0,0.0,0.0,65.0,64.0,110.0,21.0,5.0,14.0,0.0,0.0,1.0,327.0,23.36,3.0,88.0,30.0,1.0,18.0,3.0,18.0,4.0,2.0,0.0,2.0,0.0,2.0,0.14,0.0,1.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ki Sung-Yueng ,Midfielder,28.0,0.0,0.0,32.0,72.0,0.0,7.0,28.0,18.0,7.0,0.0,151.0,84.0,84.0,11.0,17.0,17.0,0.0,0.0,1.0,1170.0,41.79,1.0,11.0,36.0,5.0,99.0,4.0,19.0,1.0,2.0,0.0,2.0,0.0,1.0,0.07,0.0,0.0,7.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Kirchhoff ,Midfielder,15.0,0.0,0.0,51.0,78.0,0.0,4.0,35.0,49.0,21.0,0.0,107.0,112.0,104.0,11.0,35.0,42.0,0.0,0.0,0.0,553.0,36.87,0.0,5.0,20.0,0.0,38.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheikhou Kouyaté ,Midfielder,34.0,0.0,0.0,95.0,77.0,0.0,10.0,77.0,57.0,29.0,0.0,227.0,248.0,186.0,29.0,88.0,55.0,0.0,0.0,2.0,1234.0,36.29,1.0,19.0,11.0,1.0,41.0,5.0,36.0,2.0,5.0,2.0,3.0,0.0,4.0,0.15,0.0,0.0,18.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Lallana ,Midfielder,30.0,0.0,0.0,59.0,80.0,0.0,15.0,20.0,35.0,12.0,0.0,150.0,153.0,178.0,42.0,23.0,36.0,0.0,0.0,6.0,989.0,32.97,8.0,63.0,21.0,9.0,23.0,2.0,27.0,14.0,4.0,0.0,1.0,3.0,0.0,0.13,0.0,0.0,15.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Lamela ,Midfielder,34.0,0.0,0.0,81.0,67.0,0.0,21.0,27.0,5.0,2.0,0.0,164.0,167.0,241.0,40.0,12.0,27.0,0.0,0.0,9.0,985.0,28.97,11.0,139.0,27.0,12.0,19.0,9.0,66.0,14.0,5.0,0.0,0.0,5.0,2.0,0.15,0.0,0.0,21.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Lanzini ,Midfielder,26.0,0.0,0.0,33.0,79.0,0.0,16.0,24.0,5.0,1.0,0.0,161.0,124.0,101.0,57.0,4.0,11.0,0.0,0.0,2.0,1093.0,42.04,3.0,44.0,27.0,2.0,26.0,3.0,9.0,6.0,6.0,0.0,4.0,2.0,1.0,0.23,0.0,0.0,11.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian Larsson ,Midfielder,18.0,0.0,0.0,12.0,58.0,0.0,4.0,10.0,11.0,1.0,0.0,40.0,28.0,36.0,4.0,6.0,7.0,0.0,0.0,1.0,236.0,13.11,1.0,25.0,24.0,1.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy Lecygne ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ledley ,Midfielder,19.0,0.0,0.0,16.0,69.0,0.0,3.0,33.0,26.0,6.0,0.0,55.0,34.0,42.0,2.0,12.0,13.0,0.0,0.0,0.0,399.0,21.0,0.0,5.0,0.0,0.0,14.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Chung-Yong ,Midfielder,13.0,0.0,0.0,15.0,87.0,0.0,1.0,6.0,3.0,0.0,0.0,24.0,34.0,32.0,8.0,5.0,8.0,0.0,0.0,0.0,177.0,13.62,1.0,18.0,33.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Leko ,Midfielder,5.0,0.0,0.0,9.0,100.0,0.0,0.0,4.0,3.0,0.0,0.0,22.0,24.0,34.0,11.0,0.0,2.0,0.0,0.0,1.0,49.0,9.8,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Lennon ,Midfielder,25.0,0.0,0.0,35.0,71.0,0.0,3.0,8.0,15.0,2.0,0.0,55.0,83.0,63.0,26.0,1.0,4.0,0.0,0.0,0.0,477.0,19.08,1.0,34.0,21.0,0.0,13.0,1.0,13.0,1.0,5.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,11.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremain Lens ,Midfielder,20.0,0.0,0.0,36.0,81.0,0.0,7.0,3.0,10.0,2.0,0.0,82.0,109.0,144.0,26.0,21.0,19.0,0.0,0.0,3.0,385.0,19.25,4.0,80.0,18.0,6.0,14.0,3.0,27.0,4.0,3.0,0.0,1.0,2.0,1.0,0.15,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Lingard ,Midfielder,25.0,0.0,0.0,38.0,74.0,0.0,8.0,15.0,11.0,0.0,0.0,92.0,82.0,124.0,21.0,2.0,20.0,0.0,0.0,1.0,712.0,28.48,2.0,22.0,9.0,4.0,10.0,4.0,24.0,5.0,4.0,1.0,3.0,0.0,1.0,0.16,0.0,0.0,13.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Loftus-Cheek ,Midfielder,13.0,0.0,0.0,11.0,82.0,0.0,5.0,5.0,4.0,2.0,0.0,24.0,41.0,39.0,10.0,7.0,8.0,0.0,0.0,0.0,243.0,18.69,0.0,1.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Leiva ,Midfielder,27.0,0.0,0.0,108.0,79.0,0.0,3.0,52.0,26.0,15.0,0.0,167.0,200.0,147.0,14.0,62.0,43.0,0.0,0.0,1.0,1485.0,55.0,3.0,8.0,13.0,5.0,84.0,8.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Alberto ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Lyden ,Midfielder,4.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,6.0,2.0,0.0,9.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,16.75,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann M'Vila ,Midfielder,37.0,0.0,0.0,99.0,70.0,0.0,10.0,86.0,110.0,31.0,0.0,287.0,200.0,125.0,15.0,45.0,28.0,0.0,0.0,4.0,1679.0,45.38,5.0,83.0,22.0,9.0,104.0,1.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03,0.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ainsley Maitland-Niles ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu García ,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Marin ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sylvain Marveaux ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Mata ,Midfielder,38.0,0.0,0.0,30.0,73.0,0.0,18.0,23.0,19.0,2.0,0.0,185.0,93.0,150.0,30.0,4.0,14.0,0.0,0.0,5.0,1803.0,47.45,7.0,98.0,18.0,7.0,98.0,4.0,22.0,9.0,6.0,0.0,1.0,5.0,1.0,0.16,1.0,1.0,22.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Matic ,Midfielder,33.0,0.0,0.0,84.0,75.0,0.0,14.0,67.0,47.0,26.0,0.0,228.0,176.0,164.0,38.0,38.0,44.0,0.0,0.0,2.0,1607.0,48.7,2.0,20.0,15.0,2.0,74.0,4.0,38.0,2.0,2.0,0.0,0.0,2.0,1.0,0.06,0.0,0.0,8.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McArthur ,Midfielder,28.0,0.0,0.0,55.0,76.0,0.0,5.0,66.0,20.0,9.0,0.0,167.0,117.0,166.0,10.0,32.0,42.0,0.0,0.0,2.0,1058.0,37.79,1.0,8.0,13.0,1.0,66.0,5.0,41.0,1.0,2.0,0.0,1.0,1.0,0.0,0.07,0.0,0.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McClean ,Midfielder,35.0,0.0,0.0,70.0,69.0,0.0,8.0,32.0,53.0,23.0,0.0,122.0,203.0,217.0,38.0,58.0,60.0,0.0,0.0,2.0,598.0,17.09,3.0,208.0,23.0,2.0,23.0,7.0,36.0,6.0,2.0,1.0,1.0,0.0,0.0,0.06,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aiden McGeady ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor McGrandles ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum McManaman ,Midfielder,12.0,0.0,0.0,6.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,31.0,17.0,14.0,3.0,1.0,0.0,0.0,1.0,77.0,6.42,0.0,15.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick McNair ,Midfielder,8.0,0.0,0.0,9.0,89.0,0.0,0.0,5.0,13.0,5.0,0.0,27.0,19.0,36.0,0.0,8.0,12.0,0.0,0.0,0.0,194.0,24.25,0.0,6.0,17.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Milner ,Midfielder,28.0,0.0,0.0,68.0,78.0,0.0,15.0,37.0,23.0,8.0,0.0,163.0,148.0,215.0,19.0,32.0,42.0,0.0,0.0,11.0,1377.0,49.18,6.0,185.0,32.0,12.0,71.0,9.0,47.0,2.0,5.0,0.0,3.0,2.0,0.0,0.18,1.0,1.0,11.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Mirallas ,Midfielder,23.0,0.0,0.0,14.0,0.0,0.0,16.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,329.0,14.3,3.0,45.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,0.0,3.0,1.0,0.0,0.17,0.0,0.0,16.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moha ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elneny ,Midfielder,11.0,0.0,0.0,10.0,80.0,0.0,8.0,16.0,16.0,6.0,0.0,61.0,30.0,35.0,4.0,5.0,9.0,0.0,0.0,1.0,738.0,67.09,1.0,11.0,9.0,0.0,19.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Montero ,Midfielder,23.0,0.0,0.0,21.0,81.0,0.0,8.0,9.0,2.0,0.0,0.0,70.0,111.0,121.0,41.0,11.0,13.0,0.0,0.0,2.0,365.0,15.87,4.0,111.0,19.0,0.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Morrison ,Midfielder,18.0,0.0,0.0,26.0,77.0,0.0,6.0,43.0,11.0,5.0,0.0,106.0,66.0,69.0,22.0,6.0,12.0,0.0,0.0,3.0,593.0,32.94,1.0,15.0,13.0,3.0,34.0,3.0,7.0,0.0,3.0,1.0,2.0,0.0,0.0,0.17,0.0,0.0,12.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Moses ,Midfielder,21.0,0.0,0.0,13.0,54.0,0.0,6.0,10.0,3.0,2.0,0.0,54.0,71.0,83.0,31.0,7.0,14.0,0.0,0.0,2.0,280.0,13.33,2.0,35.0,23.0,1.0,6.0,0.0,17.0,6.0,1.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,4.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Mulumbu ,Midfielder,7.0,0.0,0.0,21.0,76.0,0.0,1.0,6.0,4.0,1.0,0.0,27.0,33.0,25.0,5.0,4.0,5.0,0.0,0.0,0.0,157.0,22.43,0.0,2.0,0.0,0.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Murphy ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly Musonda ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon Mutch ,Midfielder,20.0,0.0,0.0,18.0,89.0,0.0,5.0,15.0,8.0,5.0,0.0,47.0,49.0,56.0,11.0,10.0,22.0,0.0,0.0,0.0,307.0,15.35,0.0,42.0,17.0,1.0,12.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles N'Zogbia ,Midfielder,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samir Nasri ,Midfielder,12.0,0.0,0.0,11.0,91.0,0.0,3.0,2.0,0.0,0.0,0.0,29.0,22.0,35.0,6.0,0.0,7.0,0.0,0.0,2.0,416.0,34.67,1.0,17.0,41.0,5.0,12.0,3.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.17,0.0,0.0,7.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Noble ,Midfielder,37.0,0.0,0.0,103.0,72.0,0.0,7.0,83.0,19.0,7.0,0.0,236.0,202.0,171.0,29.0,17.0,17.0,0.0,1.0,4.0,1923.0,51.97,3.0,29.0,24.0,2.0,152.0,8.0,36.0,6.0,7.0,0.0,7.0,0.0,1.0,0.19,3.0,0.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Nolan ,Midfielder,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Ntcham ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eunan O'Kane ,Midfielder,16.0,0.0,0.0,9.0,67.0,0.0,1.0,8.0,13.0,3.0,0.0,29.0,28.0,37.0,10.0,3.0,6.0,0.0,2.0,1.0,379.0,23.69,0.0,1.0,0.0,4.0,31.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary O'Neil ,Midfielder,27.0,0.0,0.0,41.0,68.0,0.0,5.0,36.0,30.0,14.0,0.0,140.0,91.0,122.0,12.0,24.0,25.0,0.0,0.0,0.0,943.0,34.93,1.0,44.0,18.0,0.0,90.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Obertan ,Midfielder,5.0,0.0,0.0,6.0,83.0,0.0,0.0,4.0,4.0,2.0,0.0,19.0,13.0,22.0,1.0,4.0,5.0,0.0,0.0,1.0,97.0,19.4,0.0,10.0,20.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Obiang ,Midfielder,24.0,0.0,0.0,42.0,74.0,0.0,3.0,36.0,21.0,10.0,0.0,80.0,95.0,76.0,13.0,31.0,18.0,0.0,0.0,1.0,476.0,19.83,1.0,4.0,25.0,1.0,27.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vadis Odjidja-Ofoe ,Midfielder,10.0,0.0,0.0,9.0,78.0,0.0,1.0,3.0,5.0,3.0,0.0,19.0,22.0,33.0,6.0,4.0,6.0,0.0,0.0,2.0,135.0,13.5,0.0,12.0,17.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheyi Ojo ,Midfielder,8.0,0.0,0.0,9.0,78.0,0.0,3.0,2.0,1.0,0.0,0.0,26.0,32.0,31.0,13.0,2.0,6.0,0.0,1.0,3.0,140.0,17.5,2.0,19.0,21.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Olukanmi ,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Onomah ,Midfielder,8.0,0.0,0.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,5.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar ,Midfielder,27.0,0.0,0.0,62.0,84.0,0.0,20.0,13.0,21.0,5.0,0.0,102.0,134.0,138.0,25.0,12.0,22.0,0.0,0.0,3.0,1040.0,38.52,3.0,38.0,26.0,6.0,63.0,4.0,18.0,2.0,3.0,0.0,3.0,0.0,0.0,0.11,1.0,1.0,16.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
